kalman,wavelet,crash,coupling,churn,was_buggy
0.0,0.0005243192967738406,0.0,0.0,0.009941699907947223,0
0.0,0.0005835901738004487,0.0,0.0,0.009320343663700522,0
0.0,0.0005835901738004487,0.0,0.0,0.009320343663700522,0
0.0,0.0005835901738004487,0.0,0.0,0.009320343663700522,0
0.0,0.0005835901738004487,0.0,0.0,0.009320343663700522,0
0.0,0.0004855652617949045,0.0,0.0,0.009113224915618287,0
0.0,0.0005835901738004487,0.0,0.0,0.008284749923289352,0
0.0,3.647438586252804e-05,0.0,0.0,0.008837066584841976,0
0.0,0.0,0.0,0.0,0.008284749923289352,0
0.0,0.0,0.0,0.0,0.008284749923289352,0
0.0,0.0,0.0,0.0,0.008284749923289352,0
0.0,0.0,0.0,0.0,0.008284749923289352,0
0.0,0.0,0.0,0.0,0.008284749923289352,0
0.0,0.00014133824521729614,0.0,0.0,0.0010520317362907113,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
1.0,0.014003102322640295,0.0,0.49275362318840576,0.028691563111032107,0
0.5057419899043046,0.040461102529358146,0.0,0.15773809523809523,1.0,0
0.5544981697526602,0.04291221774540202,0.0,0.07919254658385093,0.9864906355541909,0
0.3721169203350132,0.0016559028919321663,0.0,1.0,0.022879950875038375,0
0.0,1.0,0.0,0.23369565217391303,0.008685000501112788,0
0.7462501458509897,0.0017231604925675259,0.0,0.07945134575569357,0.017231684220330973,0
0.5188761163743558,0.0013926134218321133,0.0,0.3053830227743271,0.03780365551860497,0
0.31543192469549514,0.18279910260479845,0.0,0.15838509316770183,0.017077349169041373,1
0.46552616918435363,0.001410298741247114,0.0,0.14738612836438922,0.01316193461855437,0
0.04489047988971406,0.003834249087709619,0.0,0.8263457556935816,0.014592854043547654,0
0.2720145872749944,0.01407735680001159,0.0,0.37072981366459623,0.04990593311669445,0
0.23427946299404231,0.004000914494741655,0.0,0.45031055900621114,0.02285985429982974,0
0.4048365513530363,0.009977364168874176,0.0,0.15579710144927536,0.014255559454362033,0
0.3639636004878101,0.002245569353278388,0.0,0.23175465838509318,0.01397826117676379,0
0.0,0.5541973545153492,0.0,0.0,0.11519644003524876,0
0.3369634238110042,0.011208302747829964,0.0,0.22593167701863354,0.012170186635658713,0
0.2918840225421491,0.1614961617358269,0.0,0.0759575569358178,0.030309037590749422,0
0.18188939898661297,0.2584200276867692,0.0,0.13832815734989648,0.013876466740532098,0
0.4039888433524957,0.020603036695676053,0.0,0.07919254658385093,0.015266627035713586,0
0.3025325904283384,0.08712766774869281,0.0,0.156055900621118,0.010463202850903672,0
0.14822045160730368,0.0074493106787257785,0.0,0.1586438923395445,0.3626036229659195,0
0.34351672025333163,0.004853209856074147,0.0,0.15890269151138714,0.015155429376781151,0
0.34521931944808487,0.0020366520612031275,0.0,0.15773809523809523,0.012811566695508973,0
0.2798469220844718,0.0064216173456727145,0.0,0.23447204968944094,0.02795250915383776,0
0.33645943905072395,0.004307773299776667,0.0,0.15773809523809523,0.012722597482345718,0
0.0,0.3476626219798685,0.0,0.07932194616977226,0.18816366490751416,0
0.3302028181672627,0.0072188873395382935,0.0,0.15734989648033124,0.003847930697075171,0
0.3219494913573416,0.005316827976658341,0.0,0.15282091097308487,0.019745420575222324,0
0.37689298717681896,0.0017986795250169735,0.0,0.07983954451345755,0.004212868122631205,0
0.2852589478525267,0.04548601663851383,0.0,0.15631469979296064,0.017605725133051798,0
0.27237097634465546,0.040893703684809185,0.0,0.1601966873706004,0.011778402199967099,0
0.3329242555216639,0.0036497113842471353,0.0,0.09057971014492751,0.014011164026245065,0
0.3653664244632136,0.015882103237135035,0.0,0.0,0.015462908904058376,0
0.14118496499429337,0.0053300652112848144,0.0,0.37448240165631463,0.02813108714144063,0
0.16161725098175947,0.014855815922033656,0.0,0.30797101449275355,0.01538689220560917,0
0.27230840753006436,0.00026074436848847626,0.0,0.1570910973084886,0.0009515927996144829,0
0.25123753213372674,0.0040548770454891855,0.0,0.1555383022774327,0.020742693265294904,0
0.24256613994555187,0.0016907249008352638,0.0,0.1555383022774327,0.03753454098863985,0
0.2362825874019827,0.03743521935277454,0.0,0.14285714285714285,0.012187959228156853,0
0.29594121636281295,0.0017801786413832804,0.0,0.0795807453416149,0.019688363524715997,0
0.2815975876480669,0.0019100587808500266,0.0,0.07660455486542442,0.01534851059560976,0
0.15751923369534498,0.005899448356790879,0.0,0.23059006211180122,0.04742813979964188,0
0.26491483488501755,0.0026672566480366706,0.0,0.07996894409937887,0.016508821237098792,0
0.21342265665020946,0.000751037466572446,0.0,0.15890269151138714,0.012268959164875652,0
0.26639800704744493,0.0,0.0,0.07815734989648032,0.0028866397649019693,0
0.021952123777833274,0.00859019522250501,0.0,0.43866459627329185,0.037122524481054624,0
0.3025325904283384,0.0008515130101362799,0.0,0.0,0.010592569849554805,0
0.17638699347238534,0.049773517693457836,0.0,0.07996894409937887,0.07393638649395481,0
0.04566441988683995,0.0036765388956279343,0.0,0.37383540372670804,0.020638240712311944,0
0.10887389549569909,0.09786195916012601,0.0,0.14466873706004138,0.018533330465103092,0
0.1777456467086805,0.0006972077679148386,0.0,0.13457556935817805,0.015304314966580856,0
